,Topic1,,,Topic2,,,Topic3,,,Topic4,,,Topic5,,,Topic6,,,Topic7,,,Topic8,,,Topic9,,,Topic10,
Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage,Word,Count,Percentage
remaneo,2,0.1519756838905775,crvx,2,0.1467351430667645,species,2,0.18050541516245489,velvt/1,2,0.1652892561983471,congrvvs,2,0.16420361247947454,hospitivm,2,0.17683465959328026,christianvs/2,2,0.19029495718363465,dilectio,2,0.1596169193934557,porto,2,0.16863406408094433,assensvs,2,0.16286644951140067
percvtio,2,0.1519756838905775,assvm/1,2,0.1467351430667645,sermo,2,0.18050541516245489,dvm/2,2,0.1652892561983471,confero,2,0.16420361247947454,ira,2,0.17683465959328026,hvc,2,0.19029495718363465,differo,2,0.1596169193934557,immo,2,0.16863406408094433,avfero,2,0.16286644951140067
dives,2,0.1519756838905775,mos,2,0.1467351430667645,gero,2,0.18050541516245489,qvasi/1,2,0.1652892561983471,defvngor,2,0.16420361247947454,cvnctvs,2,0.17683465959328026,iste,2,0.19029495718363465,perfectio,2,0.1596169193934557,semper,2,0.16863406408094433,mos,2,0.16286644951140067
imperivm,2,0.1519756838905775,deprecor,2,0.1467351430667645,amo,2,0.18050541516245489,gradvs,2,0.1652892561983471,mors,2,0.16420361247947454,converto,2,0.17683465959328026,cvnctvs,2,0.19029495718363465,qvodammodo,2,0.1596169193934557,sacramentvm,2,0.16863406408094433,ieivnivm,2,0.16286644951140067
nolo,2,0.1519756838905775,animvs,2,0.1467351430667645,consvo,2,0.18050541516245489,species,2,0.1652892561983471,proficio,2,0.16420361247947454,cotidie,2,0.17683465959328026,sperno,2,0.19029495718363465,perdo,2,0.1596169193934557,edoceo,2,0.16863406408094433,sperno,2,0.16286644951140067
animvs,2,0.1519756838905775,possessio,2,0.1467351430667645,qvodammodo,2,0.18050541516245489,confero,2,0.1652892561983471,perdo,2,0.16420361247947454,gradvs,2,0.17683465959328026,animvs,2,0.19029495718363465,ordino,2,0.1596169193934557,loqvor,2,0.16863406408094433,caelestis,2,0.16286644951140067
converto,2,0.1519756838905775,defvngor,2,0.1467351430667645,conversatio,2,0.18050541516245489,mvto/2,2,0.1652892561983471,altar,2,0.16420361247947454,annvs,2,0.17683465959328026,annvs,2,0.19029495718363465,seqvor,2,0.1596169193934557,reddo,2,0.16863406408094433,qvasi/1,2,0.16286644951140067
gradvs,2,0.1519756838905775,potestas,2,0.1467351430667645,lectio,2,0.18050541516245489,amo,2,0.1652892561983471,ivvo,2,0.16420361247947454,dominicvs,2,0.17683465959328026,postqvam,2,0.19029495718363465,qvomodo/1,2,0.1596169193934557,pertineo,2,0.16863406408094433,gradvs,2,0.16286644951140067
sermo,2,0.1519756838905775,praefero,2,0.1467351430667645,discvtio,2,0.18050541516245489,immo,2,0.1652892561983471,siqvidem,2,0.16420361247947454,saecvlvm,2,0.17683465959328026,largior,2,0.19029495718363465,expleo,2,0.1596169193934557,moveo,2,0.16863406408094433,habitvs/1,2,0.16286644951140067
decet,2,0.1519756838905775,parvvs/2,2,0.1467351430667645,laboro,2,0.18050541516245489,expleo,2,0.1652892561983471,spiritvs,2,0.16420361247947454,iacto,2,0.17683465959328026,habitvs/1,2,0.19029495718363465,siqvidem,2,0.1596169193934557,pvgno,2,0.16863406408094433,mors,2,0.16286644951140067
ordino,2,0.1519756838905775,mvto/2,2,0.1467351430667645,ostendo,2,0.18050541516245489,siqvidem,2,0.1652892561983471,sors,2,0.16420361247947454,vrbs,2,0.17683465959328026,perfectio,2,0.19029495718363465,patefacio,2,0.1596169193934557,neqvaqvam,2,0.16863406408094433,seqvor,2,0.16286644951140067
involvo,2,0.1519756838905775,saecvlaris,2,0.1467351430667645,continvvs,2,0.18050541516245489,laboro,2,0.1652892561983471,constrvo,2,0.16420361247947454,exemplvm,2,0.17683465959328026,transeo/1,2,0.19029495718363465,dolor,2,0.1596169193934557,timeo,2,0.16863406408094433,cavsa,2,0.16286644951140067
spiritvs,2,0.1519756838905775,homo,2,0.1467351430667645,malvs/3,2,0.18050541516245489,manifestvs,2,0.1652892561983471,pereo/1,2,0.16420361247947454,amor,2,0.17683465959328026,mors,2,0.19029495718363465,vaco,2,0.1596169193934557,signvm,2,0.16863406408094433,ratio,2,0.16286644951140067
qvatvor,2,0.1519756838905775,immo,2,0.1467351430667645,hostis,2,0.18050541516245489,continvvs,2,0.1652892561983471,cor,2,0.16420361247947454,pietas,2,0.17683465959328026,amo,2,0.19029495718363465,timeo,2,0.1596169193934557,sepelio,2,0.16863406408094433,ivvo,2,0.16286644951140067
demonstro,2,0.1519756838905775,propono,2,0.1467351430667645,celebratio,2,0.18050541516245489,constrvo,2,0.1652892561983471,hostis,2,0.16420361247947454,hostis,2,0.17683465959328026,homo,2,0.19029495718363465,socivs/2,2,0.1596169193934557,resvrgo,2,0.16863406408094433,edoceo,2,0.16286644951140067
creber,2,0.1519756838905775,amor,2,0.1467351430667645,dispono,2,0.18050541516245489,vaco,2,0.1652892561983471,os/1,2,0.16420361247947454,commendo,2,0.17683465959328026,actvs/3,2,0.19029495718363465,via,2,0.1596169193934557,ivs/1,2,0.16863406408094433,ostendo,2,0.16286644951140067
anima,2,0.1519756838905775,resvrrectio,2,0.1467351430667645,resvrgo,2,0.18050541516245489,exspecto,2,0.1652892561983471,sepelio,2,0.16420361247947454,offero,2,0.17683465959328026,gravis,2,0.19029495718363465,sacer,2,0.1596169193934557,error,2,0.16863406408094433,intvs/2,2,0.16286644951140067
vestimentvm,2,0.1519756838905775,ivvo,2,0.1467351430667645,sacer,2,0.18050541516245489,hostis,2,0.1652892561983471,teneo,2,0.16420361247947454,error,2,0.17683465959328026,porto,2,0.19029495718363465,teneo,2,0.1596169193934557,prex,2,0.16863406408094433,continvvs,2,0.16286644951140067
eripio,2,0.1519756838905775,ostendo,2,0.1467351430667645,traho,2,0.18050541516245489,ecce,2,0.1652892561983471,necessitas,2,0.16420361247947454,flecto,2,0.17683465959328026,conversatio,2,0.19029495718363465,minister/1,2,0.1596169193934557,praebeo,2,0.16863406408094433,verax,2,0.16286644951140067
pax,2,0.1519756838905775,creber,2,0.1467351430667645,angelvs,2,0.18050541516245489,timeo,2,0.1652892561983471,fortis,2,0.16420361247947454,postvlo,2,0.17683465959328026,exemplvm,2,0.19029495718363465,prex,2,0.1596169193934557,devoto,2,0.16863406408094433,libero,2,0.16286644951140067
clavdo/1,2,0.1519756838905775,pavper,2,0.1467351430667645,oportet,2,0.18050541516245489,praedicatio,2,0.1652892561983471,kalendae,2,0.16420361247947454,conspicio,2,0.17683465959328026,discvtio,2,0.19029495718363465,postvlo,2,0.1596169193934557,narro,2,0.16863406408094433,nescio,2,0.16286644951140067
silentivm,2,0.1519756838905775,mater,2,0.1467351430667645,minister/1,2,0.18050541516245489,celebro,2,0.1652892561983471,virvs,2,0.16420361247947454,presbyter,1,0.08841732979664013,nego,2,0.19029495718363465,monachvs,2,0.1596169193934557,amnis,2,0.16863406408094433,eripio,2,0.16286644951140067
vvltvs,2,0.1519756838905775,pvgno,2,0.1467351430667645,eo/1,2,0.18050541516245489,celebratio,2,0.1652892561983471,ivvenis/2,2,0.16420361247947454,nvper,1,0.08841732979664013,qvomodo/1,2,0.19029495718363465,amnis,2,0.1596169193934557,exsvrgo,2,0.16863406408094433,ecce,2,0.16286644951140067
accedo/1,2,0.1519756838905775,perdvco,2,0.1467351430667645,portio,2,0.18050541516245489,migro,2,0.1652892561983471,annvo,2,0.16420361247947454,desidero,1,0.08841732979664013,ratio,2,0.19029495718363465,impetvs,2,0.1596169193934557,sapio,2,0.16863406408094433,hvmilis,2,0.16286644951140067
perficio,2,0.1519756838905775,offero,2,0.1467351430667645,examino,2,0.18050541516245489,alter,2,0.1652892561983471,idololatria,2,0.16420361247947454,lego/2,1,0.08841732979664013,resvrrectio,2,0.19029495718363465,virvs,2,0.1596169193934557,donvm,2,0.16863406408094433,celebro,2,0.16286644951140067
necessitas,2,0.1519756838905775,praebeo,2,0.1467351430667645,spero,2,0.18050541516245489,membrvm,2,0.1652892561983471,pridie,2,0.16420361247947454,nvnc,1,0.08841732979664013,siqvidem,2,0.19029495718363465,sagax,2,0.1596169193934557,nvmqvam,2,0.16863406408094433,pax,2,0.16286644951140067
postvlo,2,0.1519756838905775,invicem,2,0.1467351430667645,appareo,2,0.18050541516245489,sepvlcrvm,2,0.1652892561983471,aedifico,2,0.16420361247947454,stvdivm,1,0.08841732979664013,laboro,2,0.19029495718363465,appareo,2,0.1596169193934557,revoco,2,0.16863406408094433,sacer,2,0.16286644951140067
manvs/1,2,0.1519756838905775,spero,2,0.1467351430667645,introdvco,2,0.18050541516245489,agmen,2,0.1652892561983471,rapio,2,0.16420361247947454,avdio,1,0.08841732979664013,qvantvs/1,2,0.19029495718363465,introdvco,2,0.1596169193934557,festino,2,0.16863406408094433,vvltvs,2,0.16286644951140067
