,Topic1,,,Topic2,,,Topic3,,,Topic4,,,Topic5,,,Topic6,,,Topic7,,,Topic8,,,Topic9,,,Topic10,
teneo,2,0.16806722689075632,ira,2,0.16666666666666669,pontificatvs,2,0.16116035455278002,ministro,2,0.17226528854435832,devotio,2,0.18814675446848542,loqvor,2,0.16181229773462785,creber,2,0.17064846416382254,reddo,2,0.16764459346186086,parvvs/2,2,0.14684287812041116,div,2,0.16051364365971107
prex,2,0.16806722689075632,velvt/1,2,0.16666666666666669,idolvm,2,0.16116035455278002,vocabvlvm,2,0.17226528854435832,seqvor,2,0.18814675446848542,dolor,2,0.16181229773462785,pecvnia,2,0.17064846416382254,benedictio,2,0.16764459346186086,devotio,2,0.14684287812041116,adivvo,2,0.16051364365971107
tollo,2,0.16806722689075632,sperno,2,0.16666666666666669,saecvlvm,2,0.16116035455278002,comes,2,0.17226528854435832,lvx,2,0.18814675446848542,opera,2,0.16181229773462785,ivdicivm,2,0.17064846416382254,moveo,2,0.16764459346186086,caro/1,2,0.14684287812041116,necessitas,2,0.16051364365971107
nihilvm,2,0.16806722689075632,morior,2,0.16666666666666669,perfectio,2,0.16116035455278002,praedico/3,2,0.17226528854435832,loqvor,2,0.18814675446848542,pecvnia,2,0.16181229773462785,exspecto,2,0.17064846416382254,svscipio,2,0.16764459346186086,proficio,2,0.14684287812041116,manvs/1,2,0.16051364365971107
amplvs,2,0.16806722689075632,converto,2,0.16666666666666669,amo,2,0.16116035455278002,relinqvo,2,0.17226528854435832,verax,2,0.18814675446848542,os/1,2,0.16181229773462785,agmen,2,0.17064846416382254,sacer,2,0.16764459346186086,semper,2,0.14684287812041116,monachvs,2,0.16051364365971107
appareo,2,0.16806722689075632,svavis,2,0.16666666666666669,consvo,2,0.16116035455278002,oratio,2,0.17226528854435832,maior,2,0.18814675446848542,dispono,2,0.16181229773462785,angelvs,2,0.17064846416382254,impleo,2,0.16764459346186086,nego,2,0.14684287812041116,filia,2,0.16051364365971107
abeo/1,2,0.16806722689075632,dominicvs,2,0.16666666666666669,nihil,2,0.16116035455278002,caelestis,2,0.17226528854435832,observo,2,0.18814675446848542,idvs,2,0.16181229773462785,concedo/1,2,0.17064846416382254,teneo,2,0.16764459346186086,sacramentvm,2,0.14684287812041116,spero,2,0.16051364365971107
similis,2,0.16806722689075632,postqvam,2,0.16666666666666669,ratio,2,0.16116035455278002,primo,2,0.17226528854435832,bellvm,2,0.18814675446848542,alter,2,0.16181229773462785,praebeo,2,0.17064846416382254,silentivm,2,0.16764459346186086,etenim,2,0.14684287812041116,virvs,2,0.16051364365971107
pergo,2,0.16806722689075632,dvco,2,0.16666666666666669,manifestvs,2,0.16116035455278002,potestas,2,0.17226528854435832,miles,2,0.18814675446848542,via,2,0.16181229773462785,postvlo,2,0.17064846416382254,praetereo/1,2,0.16764459346186086,qvantvs/1,2,0.14684287812041116,svccedo/1,2,0.16051364365971107
postmodvm,2,0.16806722689075632,dignitas,2,0.16666666666666669,clarvs,2,0.16116035455278002,perfectio,2,0.17226528854435832,exhibeo,2,0.18814675446848542,perficio,2,0.16181229773462785,divido,2,0.17064846416382254,accedo/1,2,0.16764459346186086,anima,2,0.14684287812041116,volvntas,2,0.16051364365971107
mentio/1,2,0.16806722689075632,largior,2,0.16666666666666669,ostendo,2,0.16116035455278002,caro/1,2,0.17226528854435832,virvs,2,0.18814675446848542,necessitas,2,0.16181229773462785,amplvs,2,0.17064846416382254,placeo,2,0.16764459346186086,verax,2,0.14684287812041116,vtilitas,2,0.16051364365971107
ordo,2,0.16806722689075632,habitvs/1,2,0.16666666666666669,demonstro,2,0.16116035455278002,transeo/1,2,0.17226528854435832,revoco,2,0.18814675446848542,postvlo,2,0.16181229773462785,femina,2,0.17064846416382254,flecto,2,0.16764459346186086,pereo/1,2,0.14684287812041116,qvaero,2,0.16051364365971107
disciplina,2,0.16806722689075632,mors,2,0.16666666666666669,reddo,2,0.16116035455278002,decet,2,0.17226528854435832,conseqvor,2,0.18814675446848542,monachvs,2,0.16181229773462785,examino,2,0.17064846416382254,clamo,2,0.16764459346186086,nescio,2,0.14684287812041116,praeparo/2,2,0.16051364365971107
reor,2,0.16806722689075632,qvodammodo,2,0.16666666666666669,vestimentvm,2,0.16116035455278002,nihil,2,0.17226528854435832,veneratio,2,0.18814675446848542,femina,2,0.16181229773462785,kalendae,2,0.17064846416382254,sacrosanctvs,2,0.16764459346186086,timeo,2,0.14684287812041116,ordo,2,0.16051364365971107
cvpio,2,0.16806722689075632,perdo,2,0.16666666666666669,timeo,2,0.16116035455278002,fvngor,2,0.17226528854435832,depono,2,0.18814675446848542,spero,2,0.16181229773462785,dormio,2,0.17064846416382254,sapio,2,0.16764459346186086,desiderivm,2,0.14684287812041116,sabbatvm,2,0.16051364365971107
corripio,2,0.16806722689075632,intentio,2,0.16666666666666669,aio,2,0.16116035455278002,altar,2,0.17226528854435832,mentio/1,2,0.18814675446848542,svfficio,2,0.16181229773462785,mereo,2,0.17064846416382254,salvto,2,0.16764459346186086,prex,2,0.14684287812041116,solvo,2,0.16051364365971107
solvo,2,0.16806722689075632,decet,2,0.16666666666666669,manvs/1,2,0.16116035455278002,seqvor,2,0.17226528854435832,christvs/n,1,0.09407337723424271,virvs,2,0.16181229773462785,absolvo,2,0.17064846416382254,svccedo/1,2,0.16764459346186086,svadeo,2,0.14684287812041116,passio,2,0.16051364365971107
nomino,2,0.16806722689075632,ivvo,2,0.16666666666666669,svbeo/1,2,0.16116035455278002,qvomodo/1,2,0.17226528854435832,presbyter,1,0.09407337723424271,sagax,2,0.16181229773462785,revoco,2,0.17064846416382254,tempestas,2,0.16764459346186086,manvs/1,2,0.14684287812041116,princeps/2,2,0.16051364365971107
emendo,2,0.16806722689075632,filivs,2,0.16666666666666669,edvco/2,2,0.16116035455278002,resvrrectio,2,0.17226528854435832,nvper,1,0.09407337723424271,beneficivm,2,0.16181229773462785,svccedo/1,2,0.17064846416382254,circvmdo,2,0.16764459346186086,svfficio,2,0.14684287812041116,sceptrvm,2,0.16051364365971107
